time,step num,fpa,drv,effect,ax (m/s2),ay (m/s2),az (m/s2),gx (rad/s),gy (rad/s),gz (rad/s)
1776363651.051211,,,,,-1.1462,3.6814,9.0461,0.0095,-0.0852,-0.0101
1776363651.0514402,,,,,-1.1414,3.6909,9.0772,0.0104,-0.0861,-0.0092
1776363651.0514581,,,,,-1.1438,3.7005,9.0700,0.0116,-0.0872,-0.0084
1776363651.0515862,,,,,-1.1222,3.7101,9.0676,0.0111,-0.0872,-0.0081
1776363651.052223,,,,,-1.1115,3.6885,9.0724,0.0084,-0.0870,-0.0089
1776363651.080339,,,,,-1.1330,3.6873,9.0640,0.0076,-0.0863,-0.0092
1776363651.138463,,,,,-1.1498,3.7089,9.0568,0.0079,-0.0858,-0.0090
1776363651.140034,,,,,-1.1270,3.6634,9.0664,0.0075,-0.0866,-0.0090
1776363651.142771,,,,,-1.1366,3.6814,9.0736,0.0081,-0.0874,-0.0075
1776363651.142944,,,,,-1.1270,3.7196,9.0520,-0.0018,-0.0872,-0.0075
1776363651.142955,,,,,-1.1390,3.6730,9.0580,-0.0060,-0.0858,-0.0081
1776363651.1987321,,,,,-1.1174,3.6706,9.0820,-0.0049,-0.0863,-0.0066
1776363651.200362,,,,,-1.1294,3.6909,9.0808,-0.0052,-0.0860,-0.0069
1776363651.200507,,,,,-1.1115,3.7065,9.0784,-0.0053,-0.0867,-0.0067
1776363651.2017121,,,,,-1.1210,3.7328,9.0700,-0.0079,-0.0886,-0.0060
1776363651.2018318,,,,,-1.1797,3.7484,9.0461,-0.0133,-0.0884,-0.0060
1776363651.201844,,,,,-1.1701,3.7795,9.0580,-0.0203,-0.0913,-0.0055
1776363651.201906,,,,,-1.1868,3.7950,9.0425,-0.0287,-0.0927,-0.0049
1776363651.2899241,,,,,-1.1007,3.6562,9.0544,-0.0385,-0.0930,-0.0053
1776363651.290134,,,,,-1.0433,3.5916,9.1023,-0.0370,-0.0898,-0.0040
1776363651.2918882,,,,,-1.0229,3.5366,9.1298,-0.0324,-0.0875,-0.0035
1776363651.292144,,,,,-1.0217,3.5438,9.1370,-0.0240,-0.0869,-0.0035
1776363651.2921731,,,,,-1.0241,3.5844,9.1430,-0.0137,-0.0892,-0.0024
1776363651.2923362,,,,,-1.0445,3.6718,9.1047,-0.0098,-0.0892,-0.0031
1776363651.2932658,,,,,-1.0516,3.6682,9.1095,-0.0099,-0.0893,-0.0034
1776363651.322606,,,,,-1.0134,3.6347,9.1011,-0.0119,-0.0872,-0.0044
